b'AITFC,10957123,34.0874,-117.8070,0,576,1,189,75,N5624G,C172,N5624G,CCB,,1593034600'
b'AITFC,10902781,32.8201,-116.9976,1500,127,1,179,80,N509SP,C172,N509SP,SEE,,1593034599'
b'AITFC,10902781,32.8201,-116.9976,1500,127,1,179,80,N509SP,C172,N509SP,SEE,,1593034599'
b'AITFC,10713781,33.9399,-118.4038,0,0,1,180,0,AAY329,A319,N323NV,LAX,FAR,1593034593'
b'AITFC,10713781,33.9399,-118.4038,0,0,1,180,0,AAY329,A319,N323NV,LAX,FAR,1593034593'
b'AITFC,11240038,33.1913,-117.0764,3800,512,1,108,108,N8401T,P28A,N8401T,,,1593034606'
b'AITFC,11240038,33.1913,-117.0764,3800,512,1,108,108,N8401T,P28A,N8401T,,,1593034606'
b'AITFC,10593485,33.9246,-117.6791,1800,640,1,215,89,N205CE,UH1,N205CE,,,1593034607'
b'AITFC,10593485,33.9246,-117.6791,1800,640,1,215,89,N205CE,UH1,N205CE,,,1593034607'
b'AITFC,10640035,33.5939,-118.0406,4600,-64,1,86,121,N25055,P28B,N25055,FUL,,1593034598'
b'AITFC,10640035,33.5939,-118.0406,4600,-64,1,86,121,N25055,P28B,N25055,FUL,,1593034598'
b'AITFC,11162481,34.1896,-118.4844,1500,768,1,161,79,N7645F,P28A,N7645F,SMO,,1593034596'
b'AITFC,11162481,34.1896,-118.4844,1500,768,1,161,79,N7645F,P28A,N7645F,SMO,,1593034596'
b'AITFC,10824057,34.0810,-117.8945,3000,192,1,266,104,N4312F,P28A,N4312F,EMT,,1593034600'
b'AITFC,10824057,34.0810,-117.8945,3000,192,1,266,104,N4312F,P28A,N4312F,EMT,,1593034600'
b'AITFC,11130617,34.1004,-117.6811,2525,511,1,35,82,N733JA,C172,N733JA,CCB,,1593034599'
b'AITFC,11130617,34.1004,-117.6811,2525,511,1,35,82,N733JA,C172,N733JA,CCB,,1593034599'
b'AITFC,11054413,33.7105,-118.1239,2700,448,1,267,94,N65831,C172,N65831,FUL,,1593034602'
b'AITFC,11054413,33.7105,-118.1239,2700,448,1,267,94,N65831,C172,N65831,FUL,,1593034602'
b'AITFC,10503917,34.0708,-118.7257,2000,512,1,31,88,N117HK,B06,N117HK,SZP,,1593034598'
b'AITFC,10503917,34.0708,-118.7257,2000,512,1,31,88,N117HK,B06,N117HK,SZP,,1593034598'
b'AITFC,10931284,32.5402,-116.9633,525,-128,1,279,107,VOI445,A21N,N537VL,MLM,TIJ,1593034605'
b'AITFC,10931284,32.5402,-116.9633,525,-128,1,279,107,VOI445,A21N,N537VL,MLM,TIJ,1593034605'
b'AITFC,11263822,33.7066,-118.2289,3650,128,1,92,58,N864SL,,N864SL,LGB,,1593034602'
b'AITFC,11263822,33.7066,-118.2289,3650,128,1,92,58,N864SL,,N864SL,LGB,,1593034602'
b'AITFC,10535439,34.7215,-117.2030,35199,895,1,63,464,SKW5871,E75L,N148SY,SBA,DEN,1593034599'
b'AITFC,10535439,34.7215,-117.2030,35199,895,1,63,464,SKW5871,E75L,N148SY,SBA,DEN,1593034599'
b'AITFC,11259063,34.2129,-119.0846,150,0,1,4,0,N86CG,C25B,N86CG,,,1593034606'
b'AITFC,11259063,34.2129,-119.0846,150,0,1,4,0,N86CG,C25B,N86CG,,,1593034606'
b'AITFC,11029077,34.0875,-118.9753,25350,1088,1,332,403,QXE2299,E75L,N633QX,SNA,PDX,1593034600'
b'AITFC,11029077,34.0875,-118.9753,25350,1088,1,332,403,QXE2299,E75L,N633QX,SNA,PDX,1593034600'
b'AITFC,10795477,33.9416,-118.4126,0,0,1,180,0,N403XB,,N403XB,LAX,,1593034587'
b'AITFC,10795477,33.9416,-118.4126,0,0,1,180,0,N403XB,,N403XB,LAX,,1593034587'
b'AITFC,10933624,32.8388,-117.2182,4700,-320,1,286,96,N5399J,C172,N5399J,LGB,MYF,1593034605'
b'AITFC,10933624,32.8388,-117.2182,4700,-320,1,286,96,N5399J,C172,N5399J,LGB,MYF,1593034605'
b'AITFC,10845067,34.2665,-117.1427,10125,0,1,210,255,SWA164,B737,N452WN,LAS,ONT,1593034599'
b'AITFC,10845067,34.2665,-117.1427,10125,0,1,210,255,SWA164,B737,N452WN,LAS,ONT,1593034599'
b'AITFC,11170886,33.9161,-118.3479,900,0,1,111,80,N773BA,C172,N773BA,,,1593034607'
b'AITFC,11170886,33.9161,-118.3479,900,0,1,111,80,N773BA,C172,N773BA,,,1593034607'
b'AITFC,10489874,34.1613,-118.2930,1550,127,1,315,102,N103CG,,,,,1593034599'
b'AITFC,10489874,34.1613,-118.2930,1550,127,1,315,102,N103CG,,,,,1593034599'
b'AITFC,10617969,35.0015,-118.9240,35999,192,1,338,394,SWA160,B737,N229WN,LAX,SMF,1593034599'
b'AITFC,10617969,35.0015,-118.9240,35999,192,1,338,394,SWA160,B737,N229WN,LAX,SMF,1593034599'
b'AITFC,11413123,33.6305,-118.0993,700,-201,1,287,114,C6542,AS65,6542,,,1593034607'
b'AITFC,11413123,33.6305,-118.0993,700,-201,1,287,114,C6542,AS65,6542,,,1593034607'
b'AITFC,10770835,33.7178,-118.0274,1600,64,1,309,74,N38GM,R22,N38GM,LGB,,1593034602'
b'AITFC,10770835,33.7178,-118.0274,1600,64,1,309,74,N38GM,R22,N38GM,LGB,,1593034602'
b'AITFC,10909551,33.6847,-117.6889,3499,0,1,358,99,N51577,C172,N51577,LGB,,1593034597'
b'AITFC,10909551,33.6847,-117.6889,3499,0,1,358,99,N51577,C172,N51577,LGB,,1593034597'
b'AITFC,10935353,32.6304,-116.7018,6875,-1023,1,262,245,N541G,,N541G,AMA,,1593034599'
b'AITFC,10935353,32.6304,-116.7018,6875,-1023,1,262,245,N541G,,N541G,AMA,,1593034599'
b'AITFC,10616756,34.1840,-118.4677,1250,-128,1,177,47,N228LA,AS50,N228LA,,,1593034598'
b'AITFC,10616756,34.1840,-118.4677,1250,-128,1,177,47,N228LA,AS50,N228LA,,,1593034598'
b'AITFC,10741830,33.1043,-116.6992,6300,-576,1,248,93,N3508J,,,,,1593034599'
b'AITFC,10741830,33.1043,-116.6992,6300,-576,1,248,93,N3508J,,,,,1593034599'
b'AITFC,10893092,33.8719,-117.9770,0,0,1,346,0,N5VL,BE35,N5VL,FUL,,1593034598'
b'AITFC,10893092,33.8719,-117.9770,0,0,1,346,0,N5VL,BE35,N5VL,FUL,,1593034598'
b'AITFC,10792348,33.9276,-117.8594,3600,-64,1,70,104,N400LA,C172,N400LA,CNO,,1593034599'
b'AITFC,10792348,33.9276,-117.8594,3600,-64,1,70,104,N400LA,C172,N400LA,CNO,,1593034599'
b'AITFC,10661857,34.0351,-118.4795,4400,-704,1,294,106,N272WC,C172,N272WC,,,1593034605'
b'AITFC,10661857,34.0351,-118.4795,4400,-704,1,294,106,N272WC,C172,N272WC,,,1593034605'
b'AITFC,11122855,33.0048,-116.8901,4625,0,1,111,125,N7251N,,,,,1593034599'
b'AITFC,11122855,33.0048,-116.8901,4625,0,1,111,125,N7251N,,,,,1593034599'
b'AITFC,10961498,34.3503,-118.5009,4475,-960,1,188,179,EJA567,,,,,1593034599'
b'AITFC,10961498,34.3503,-118.5009,4475,-960,1,188,179,EJA567,,,,,1593034599'
b'AITFC,11031021,33.8071,-118.3435,600,704,1,310,50,N635SP,,,,,1593034599'
b'AITFC,11031021,33.8071,-118.3435,600,704,1,310,50,N635SP,,,,,1593034599'
b'AITFC,10848568,33.6572,-116.5660,8700,320,1,149,68,N456JK,GLID,N456JK,,,1593034607'
b'AITFC,10848568,33.6572,-116.5660,8700,320,1,149,68,N456JK,GLID,N456JK,,,1593034607'
b'AITFC,10526790,33.6693,-117.8739,0,0,1,180,0,N1399U,C172,N1399U,SNA,,1593034576'
b'AITFC,10526790,33.6693,-117.8739,0,0,1,180,0,N1399U,C172,N1399U,SNA,,1593034576'
b'AITFC,11413072,34.8417,-117.9415,3800,-192,1,36,201,COBRA22,BE20,76-0161,,,1593034606'
b'AITFC,11413072,34.8417,-117.9415,3800,-192,1,36,201,COBRA22,BE20,76-0161,,,1593034606'
b'AITFC,10797575,34.2101,-119.1133,449,-127,1,262,76,N4053T,,,,,1593034591'
b'AITFC,10797575,34.2101,-119.1133,449,-127,1,262,76,N4053T,,,,,1593034591'
b'AITFC,11380012,34.4139,-118.8994,23525,-1023,1,258,358,N979AZ,,,,,1593034599'
b'AITFC,11380012,34.4139,-118.8994,23525,-1023,1,258,358,N979AZ,,,,,1593034599'
b'AITFC,11302711,34.1149,-117.2420,1700,128,1,233,30,N902GG,,N902GG,,,1593034608'
b'AITFC,11302711,34.1149,-117.2420,1700,128,1,233,30,N902GG,,N902GG,,,1593034608'
b'AITFC,11249733,34.2091,-119.0754,4000,0,1,329,0,N850KM,TBM8,N850KM,,,1593034603'
b'AITFC,11249733,34.2091,-119.0754,4000,0,1,329,0,N850KM,TBM8,N850KM,,,1593034603'
b'AITFC,10710647,34.4272,-119.8344,75,0,1,357,0,N320BP,C25B,N320BP,,,1593034605'
b'AITFC,10710647,34.4272,-119.8344,75,0,1,357,0,N320BP,C25B,N320BP,,,1593034605'
b'AITFC,11009343,33.8111,-118.1446,0,0,1,89,0,N6137Q,C172,N6137Q,LGB,,1593034596'
b'AITFC,11009343,33.8111,-118.1446,0,0,1,89,0,N6137Q,C172,N6137Q,LGB,,1593034596'
b'AITFC,10590904,33.0572,-117.1909,1025,-255,1,249,91,N202PB,,,,,1593034598'
b'AITFC,10590904,33.0572,-117.1909,1025,-255,1,249,91,N202PB,,,,,1593034598'
b'AITFC,11352547,33.8765,-117.4790,2000,448,1,188,70,N951RP,,,,,1593034599'
b'AITFC,11352547,33.8765,-117.4790,2000,448,1,188,70,N951RP,,,,,1593034599'
b'AITFC,10581249,35.2656,-119.1575,3875,-960,1,235,76,N193TH,C172,N193TH,BFL,,1593034605'
b'AITFC,10581249,35.2656,-119.1575,3875,-960,1,235,76,N193TH,C172,N193TH,BFL,,1593034605'
b'AITFC,11177671,32.8128,-117.1458,500,0,1,0,0,N78GD,AEST,N78GD,SMX,,1593034598'
